ID Cliente;Escolaridade;Tem Filhos;Salário;Idade;Estado;Estado Civil;Profissão;Hobbies (Código);Número de Cartões de Crédito
2755;Pós-Graduação;Sim;6443.6;36.44;BA;Viúvo;Artista;SOU;0
2756;Pós-Graduação;Não;7013.44;20.97;PE;Divorciado;Estudante;XB;3
2757;Médio;Não;9641.48;24.39;MT;Divorciado;Outros;S;3
2758;Médio;Sim;3351.51;63.17;MG;Solteiro;Médico;ROBM;2
2759;Pós-Graduação;Sim;6136.63;63.49;CE;Viúvo;Empresário;NTMS;3
2760;Superior;Sim;9870.18;62.06;AP;Solteiro;Empresário;NDQYR;0
2761;Superior;Sim;2649.27;33.57;SP;Divorciado;Engenheiro;JIF;2
2762;Fundamental;Não;3199.72;74.27;RS;Divorciado;Professor;WHL;3
2763;Superior;Sim;6924.34;48.18;SE;Casado;Outros;Q;2
2764;Superior;Sim;5819.91;75.29;PE;Casado;Médico;EMWQ;3
2765;Superior;Sim;4668.88;58.17;ES;Divorciado;Advogado;BL;3
2766;Fundamental;Não;6555.61;35.97;PI;Divorciado;Outros;V;3
2767;Fundamental;Sim;3756.83;43.47;PA;Viúvo;Empresário;MJTT;3
2768;Pós-Graduação;Não;5852.65;75.77;SE;Divorciado;Professor;EROQG;2
2769;Pós-Graduação;Sim;6494.81;54.9;RS;Solteiro;Engenheiro;J;0
2770;Fundamental;Não;5397.08;49.1;SP;Divorciado;Engenheiro;BQTBD;1
2771;Pós-Graduação;Não;7589.59;61.9;RN;Solteiro;Empresário;JB;0
2772;Fundamental;Não;7969.18;41.12;SE;Viúvo;Estudante;SZSX;0
2773;Fundamental;Não;7133.57;18.55;PB;Solteiro;Advogado;UWP;1
2774;Superior;Sim;5796.35;40.59;MT;Casado;Estudante;RK;2
2775;Superior;Sim;5724.97;78.7;AL;Solteiro;Advogado;YDB;2
2776;Superior;Sim;4629.66;29.52;MA;Casado;Professor;ZE;2
2777;Pós-Graduação;Sim;5286.11;53.84;ES;Divorciado;Artista;TP;3
2778;Pós-Graduação;Sim;5934.61;76.17;RN;Divorciado;Professor;NX;2
2779;Pós-Graduação;Não;6671.58;36.31;BA;Divorciado;Advogado;MESEO;0
2780;Médio;Não;7460.44;79.54;AL;Divorciado;Outros;BXNPE;2
2781;Médio;Não;9051.23;55.39;AM;Divorciado;Artista;CJV;3
2782;Superior;Sim;7427.58;36.33;GO;Solteiro;Engenheiro;D;0
2783;Médio;Não;2012.34;78.41;MG;Divorciado;Professor;GHEFR;2
2784;Pós-Graduação;Não;4648.74;52.7;PA;Solteiro;Médico;IS;1
2785;Fundamental;Sim;7286.68;63.36;RR;Viúvo;Advogado;RJ;0
2786;Médio;Sim;8291.02;72.14;SE;Divorciado;Empresário;W;0
2787;Superior;Sim;2681.39;77.42;MG;Divorciado;Outros;HVV;3
2788;Médio;Sim;3119.43;39.23;ES;Divorciado;Artista;KYT;0
2789;Médio;Sim;3323.39;28.22;AL;Casado;Outros;K;2
2790;Médio;Não;3830.08;19.62;RN;Viúvo;Artista;XE;1
2791;Pós-Graduação;Sim;7354.4;50.79;AP;Divorciado;Estudante;PLA;1
2792;Médio;Não;1779.7;58.06;MA;Casado;Empresário;VSW;1
2793;Pós-Graduação;Sim;2514.48;25.14;RN;Divorciado;Professor;QLR;2
2794;Superior;Sim;7409.83;51.0;AM;Divorciado;Engenheiro;N;0
2795;Fundamental;Não;1726.2;37.53;BA;Casado;Outros;NVU;0
2796;Superior;Não;8000.2;71.9;PR;Solteiro;Engenheiro;H;2
2797;Médio;Sim;1309.87;21.99;PI;Divorciado;Estudante;A;3
2798;Superior;Não;3182.47;27.03;CE;Viúvo;Médico;OR;1
2799;Superior;Sim;9293.16;56.89;SC;Casado;Advogado;OM;2
2800;Pós-Graduação;Sim;9529.39;37.38;AC;Solteiro;Advogado;ZW;1
2801;Médio;Não;9981.01;73.44;SE;Casado;Estudante;CZB;0
2802;Fundamental;Não;4479.86;42.59;RO;Divorciado;Advogado;ZEK;2
2803;Pós-Graduação;Não;3670.1;44.68;MT;Casado;Médico;YVW;3
2804;Médio;Sim;7633.61;31.94;RO;Viúvo;Médico;MREK;0
2805;Superior;Sim;3908.27;20.89;RO;Viúvo;Engenheiro;X;2
2806;Superior;Sim;4196.1;44.54;RN;Viúvo;Empresário;EKMK;2
2807;Superior;Sim;3527.8;79.91;BA;Divorciado;Professor;QICH;1
2808;Pós-Graduação;Sim;5612.41;21.58;MA;Divorciado;Artista;Z;3
2809;Médio;Não;5063.6;30.56;GO;Divorciado;Professor;V;0
2810;Médio;Sim;5825.43;68.78;SE;Casado;Artista;CSK;1
2811;Pós-Graduação;Sim;9854.63;49.95;AP;Solteiro;Médico;LT;0
2812;Pós-Graduação;Não;9422.87;75.79;RO;Divorciado;Empresário;WFOE;0
2813;Médio;Sim;9768.5;47.5;MG;Divorciado;Artista;GBB;0
2814;Superior;Sim;2601.95;63.53;AM;Casado;Engenheiro;KBFH;1
2815;Superior;Não;5849.58;54.91;PI;Viúvo;Estudante;LUA;1
2816;Fundamental;Não;1801.71;55.77;MG;Solteiro;Empresário;TUFPM;0
2817;Pós-Graduação;Não;1776.94;52.3;AM;Solteiro;Estudante;XWZA;0
2818;Pós-Graduação;Não;8373.01;36.15;RJ;Solteiro;Engenheiro;SHN;3
2819;Fundamental;Não;6048.32;57.51;AL;Casado;Outros;HSDJ;2
2820;Superior;Sim;4785.61;79.41;RR;Viúvo;Artista;O;1
2821;Fundamental;Sim;6996.62;25.73;RN;Casado;Engenheiro;HR;3
2822;Superior;Sim;7010.57;18.81;RR;Solteiro;Engenheiro;HPR;2
2823;Médio;Sim;6484.15;57.9;DF;Casado;Estudante;QJIOS;1
2824;Pós-Graduação;Não;7312.52;52.3;PE;Viúvo;Médico;ZLUU;2
2825;Médio;Não;4189.59;63.45;PA;Divorciado;Outros;HKQ;1
2826;Fundamental;Sim;8172.53;65.89;RO;Casado;Empresário;UVV;3
2827;Médio;Não;9249.15;72.09;BA;Divorciado;Advogado;NNDTV;2
2828;Superior;Não;9927.25;30.3;SP;Solteiro;Médico;DAS;1
2829;Fundamental;Sim;3831.34;51.61;MT;Viúvo;Estudante;UVBTT;0
2830;Médio;Sim;4617.89;38.51;MG;Casado;Outros;NE;0
2831;Superior;Sim;8642.42;39.24;PI;Divorciado;Estudante;YXNE;1
2832;Médio;Sim;2092.54;65.57;RJ;Divorciado;Estudante;TPBCB;2
2833;Pós-Graduação;Sim;1533.71;64.55;RR;Divorciado;Outros;FB;3
2834;Médio;Não;8313.11;20.95;RR;Casado;Outros;AX;2
2835;Fundamental;Não;1003.71;22.72;MS;Divorciado;Artista;WTZI;3
2836;Superior;Sim;3898.09;62.08;PR;Divorciado;Médico;CKH;3
2837;Pós-Graduação;Não;2316.47;47.35;MA;Solteiro;Outros;M;2
2838;Pós-Graduação;Sim;7574.24;71.76;SC;Divorciado;Artista;QLAP;0
2839;Superior;Não;4283.54;38.41;TO;Viúvo;Artista;STVF;2
2840;Fundamental;Não;2045.11;78.73;SE;Solteiro;Professor;QKA;3
2841;Fundamental;Sim;7101.95;22.36;DF;Solteiro;Advogado;TE;3
2842;Fundamental;Sim;6118.09;25.14;RR;Solteiro;Médico;SKTPE;2
2843;Superior;Sim;8846.02;48.51;AM;Casado;Professor;FXD;1
2844;Médio;Sim;7310.43;36.09;CE;Divorciado;Artista;FAU;1
2845;Pós-Graduação;Não;2983.66;77.99;MS;Divorciado;Estudante;GXJ;3
2846;Pós-Graduação;Não;9409.4;63.1;MA;Viúvo;Estudante;V;2
2847;Pós-Graduação;Não;2437.52;43.13;TO;Solteiro;Professor;NM;2
2848;Fundamental;Sim;2679.73;25.51;RN;Divorciado;Professor;IZD;2
2849;Fundamental;Sim;9899.58;42.87;BA;Casado;Outros;JJY;2
2850;Pós-Graduação;Sim;4756.13;59.56;RO;Casado;Advogado;HUPO;3
2851;Médio;Sim;7500.92;25.03;RR;Casado;Empresário;V;1
2852;Pós-Graduação;Não;4149.4;48.99;PI;Viúvo;Artista;MIXVG;2
2853;Superior;Sim;1213.3;39.8;MA;Solteiro;Advogado;GUYIT;1
2854;Pós-Graduação;Não;9781.69;58.18;RN;Viúvo;Professor;DB;2
2855;Fundamental;Não;4020.76;71.31;RO;Viúvo;Empresário;T;0
2856;Pós-Graduação;Sim;7345.25;23.82;AM;Divorciado;Empresário;ZBO;1
2857;Pós-Graduação;Não;9207.57;35.65;TO;Solteiro;Advogado;N;1
2858;Superior;Não;4265.67;41.29;SC;Divorciado;Artista;DFR;1
2859;Superior;Sim;9540.46;32.43;MS;Divorciado;Estudante;V;3
2860;Pós-Graduação;Sim;4476.12;44.05;MA;Casado;Advogado;SBCUJ;1
2861;Pós-Graduação;Sim;4407.44;61.8;RS;Solteiro;Professor;J;3
2862;Fundamental;Não;5157.71;25.1;PI;Divorciado;Engenheiro;E;3
2863;Superior;Não;2637.98;68.61;BA;Viúvo;Advogado;FNM;1
2864;Superior;Sim;3795.36;22.7;PE;Divorciado;Estudante;HLVRI;3
2865;Pós-Graduação;Sim;6348.58;64.17;TO;Casado;Professor;M;1
2866;Médio;Não;1062.1;39.46;ES;Divorciado;Advogado;NPQ;3
2867;Médio;Sim;4929.88;19.27;PR;Divorciado;Artista;IUSF;3
2868;Fundamental;Não;7811.45;39.18;RS;Solteiro;Professor;OT;0
2869;Superior;Não;5447.82;36.97;PE;Viúvo;Professor;SUMTX;3
2870;Superior;Sim;2530.96;19.27;RJ;Solteiro;Engenheiro;JQZCU;3
2871;Superior;Não;3585.8;76.85;GO;Solteiro;Outros;VIDHF;1
2872;Superior;Não;7847.76;36.71;TO;Divorciado;Advogado;XWIP;0
2873;Pós-Graduação;Não;7438.86;72.67;MA;Casado;Médico;RT;3
2874;Fundamental;Sim;1186.92;34.26;SE;Viúvo;Estudante;USBK;3
2875;Pós-Graduação;Sim;2165.64;32.98;BA;Casado;Outros;JXIPJ;1
2876;Superior;Sim;7685.23;64.59;BA;Casado;Estudante;D;0
2877;Fundamental;Não;8001.76;51.47;MS;Solteiro;Artista;SP;2
2878;Pós-Graduação;Sim;7128.98;23.92;PB;Solteiro;Médico;XV;3
2879;Médio;Sim;7583.84;49.66;PA;Viúvo;Professor;JGP;1
2880;Superior;Sim;8243.05;27.2;PI;Casado;Artista;N;1
2881;Pós-Graduação;Não;2222.47;36.65;TO;Divorciado;Médico;YVSZU;1
2882;Pós-Graduação;Sim;7358.28;25.51;PB;Viúvo;Advogado;OV;3
2883;Fundamental;Sim;3746.46;60.37;BA;Viúvo;Engenheiro;LZHQ;0
2884;Pós-Graduação;Não;1432.92;33.76;RN;Divorciado;Advogado;ZK;3
2885;Fundamental;Não;6174.95;32.55;RN;Divorciado;Professor;K;2
2886;Superior;Não;3929.53;73.26;RJ;Viúvo;Advogado;AAKXV;3
2887;Fundamental;Não;3755.92;53.22;RO;Solteiro;Outros;QNAYI;0
2888;Médio;Não;2780.91;25.74;AC;Viúvo;Professor;W;1
2889;Pós-Graduação;Não;7316.19;33.26;MA;Solteiro;Estudante;JV;1
2890;Pós-Graduação;Sim;8442.81;30.47;SE;Casado;Empresário;CAIIT;3
2891;Pós-Graduação;Sim;8679.01;43.91;MG;Casado;Médico;O;3
2892;Pós-Graduação;Não;9609.1;32.23;TO;Viúvo;Professor;MCQL;3
2893;Fundamental;Sim;8414.93;24.09;SC;Casado;Empresário;E;3
2894;Médio;Sim;9364.48;71.66;SE;Casado;Professor;BXUP;3
2895;Fundamental;Não;4573.47;25.42;AP;Solteiro;Professor;NUBXH;1
2896;Médio;Sim;9485.59;72.48;SE;Casado;Professor;QSDRS;3
2897;Médio;Sim;3823.84;25.44;DF;Casado;Professor;JKX;1
2898;Pós-Graduação;Sim;4340.53;37.06;RS;Viúvo;Outros;HQC;2
2899;Pós-Graduação;Sim;3770.09;62.88;BA;Casado;Professor;YTS;2
2900;Pós-Graduação;Não;1353.63;25.31;MT;Divorciado;Empresário;UW;1
2901;Pós-Graduação;Sim;4045.79;27.61;PB;Solteiro;Outros;GMP;0
2902;Pós-Graduação;Sim;1547.08;48.36;MT;Casado;Professor;HVO;0
2903;Pós-Graduação;Sim;1177.03;28.25;PA;Casado;Médico;OCDU;2
2904;Pós-Graduação;Sim;3753.51;38.24;DF;Solteiro;Empresário;ASCIU;3
2905;Fundamental;Não;9606.58;53.63;MT;Solteiro;Professor;ML;2
2906;Fundamental;Sim;5663.74;50.67;RS;Casado;Artista;F;0
2907;Superior;Não;5254.02;35.05;MS;Solteiro;Empresário;KCSUK;0
2908;Médio;Não;5157.04;63.04;PA;Viúvo;Empresário;R;1
2909;Médio;Não;1054.47;29.71;AP;Solteiro;Empresário;E;2
2910;Médio;Sim;8277.31;49.64;AP;Solteiro;Outros;WEYA;2
2911;Superior;Não;3196.07;22.44;TO;Divorciado;Estudante;YEZF;0
2912;Pós-Graduação;Não;6718.51;77.59;RN;Casado;Artista;PWF;2
2913;Pós-Graduação;Não;2394.83;64.38;MS;Solteiro;Engenheiro;E;1
2914;Superior;Sim;3103.56;28.83;RR;Divorciado;Professor;MVCMA;2
2915;Superior;Sim;4239.32;36.96;AM;Divorciado;Artista;H;0
2916;Pós-Graduação;Sim;8840.29;74.23;GO;Divorciado;Professor;WFWTX;2
2917;Fundamental;Sim;6105.62;67.21;PB;Solteiro;Artista;WL;2
2918;Superior;Não;7401.95;24.31;MG;Casado;Médico;H;2
2919;Pós-Graduação;Sim;6004.09;67.31;MA;Divorciado;Advogado;JAO;2
2920;Fundamental;Sim;1465.12;39.03;CE;Solteiro;Estudante;JWEI;2
2921;Fundamental;Não;1173.95;28.09;BA;Solteiro;Professor;HJMO;1
2922;Superior;Não;5377.96;18.61;SP;Solteiro;Professor;PQ;1
2923;Pós-Graduação;Não;6410.99;70.43;MG;Solteiro;Médico;KUTA;3
2924;Pós-Graduação;Sim;9572.68;76.66;AL;Divorciado;Professor;NNWHS;0
2925;Pós-Graduação;Não;7659.71;69.65;ES;Divorciado;Médico;TFUI;2
2926;Fundamental;Sim;5025.55;75.45;SP;Divorciado;Advogado;AYWQY;2
2927;Médio;Sim;8723.91;74.78;RJ;Casado;Engenheiro;TXNG;0
2928;Superior;Não;8015.5;29.66;TO;Casado;Outros;CJP;1
2929;Fundamental;Sim;3966.12;32.35;AC;Divorciado;Estudante;AIKEP;1
2930;Pós-Graduação;Não;4397.33;32.25;GO;Viúvo;Professor;LLUPK;3
2931;Superior;Não;9310.67;75.14;SE;Solteiro;Estudante;CSK;2
2932;Pós-Graduação;Sim;4288.48;58.85;RO;Viúvo;Advogado;QA;3
2933;Superior;Sim;4179.78;20.84;SP;Divorciado;Estudante;IAS;3
2934;Médio;Não;1595.46;20.49;RN;Viúvo;Engenheiro;HQM;1
2935;Superior;Não;5608.64;71.77;MT;Solteiro;Engenheiro;D;0
2936;Médio;Sim;9260.97;43.15;MT;Casado;Outros;OKIHR;3
2937;Médio;Sim;2512.72;42.71;BA;Divorciado;Outros;AEXYG;2
2938;Fundamental;Não;1621.51;20.97;AP;Viúvo;Empresário;CWD;3
2939;Médio;Não;8521.27;74.67;RR;Solteiro;Artista;ZZ;3
2940;Superior;Sim;4786.96;40.2;SC;Viúvo;Estudante;GOG;0
2941;Fundamental;Não;9779.95;47.91;MG;Solteiro;Médico;DJ;3
2942;Médio;Sim;8312.0;18.29;RS;Divorciado;Professor;RYIE;2
2943;Médio;Sim;9243.55;35.13;CE;Viúvo;Médico;A;0
2944;Fundamental;Sim;2474.63;29.36;PR;Casado;Médico;UQK;1
2945;Pós-Graduação;Sim;9732.17;32.2;SC;Solteiro;Artista;QQM;0
2946;Superior;Não;5744.32;43.52;MT;Casado;Empresário;UK;1
2947;Médio;Sim;8448.86;52.87;RN;Casado;Artista;RAY;0
2948;Superior;Não;2203.58;27.89;PR;Divorciado;Engenheiro;GDO;2
2949;Médio;Não;4958.2;20.4;RN;Viúvo;Artista;MR;3
2950;Fundamental;Não;7626.12;24.8;RN;Divorciado;Professor;OL;3
2951;Médio;Sim;7572.73;54.42;MG;Casado;Professor;CM;0
2952;Pós-Graduação;Sim;1442.24;66.53;SC;Solteiro;Engenheiro;XHF;0
2953;Pós-Graduação;Sim;7712.56;52.95;AP;Viúvo;Advogado;NUWZG;0
2954;Médio;Sim;6283.49;31.52;RJ;Viúvo;Estudante;HL;0
2955;Fundamental;Sim;1731.69;34.04;BA;Casado;Outros;QXJSR;3
2956;Médio;Não;4595.82;55.04;BA;Divorciado;Advogado;FWSFJ;2
2957;Superior;Não;7364.1;60.94;MT;Divorciado;Advogado;ZVDDZ;1
2958;Superior;Sim;4497.65;72.57;PA;Divorciado;Outros;TUS;3
2959;Fundamental;Sim;7344.06;30.74;RJ;Viúvo;Professor;V;3
2960;Fundamental;Sim;4237.48;26.14;AL;Casado;Empresário;QIP;2
2961;Pós-Graduação;Não;1584.31;49.91;AL;Solteiro;Artista;X;0
2962;Superior;Sim;9682.29;66.14;RO;Viúvo;Estudante;LFHGU;2
2963;Pós-Graduação;Não;1361.22;37.42;PI;Viúvo;Médico;N;2
2964;Fundamental;Sim;3146.46;19.05;PR;Casado;Engenheiro;GW;3
2965;Fundamental;Sim;3831.96;50.03;AC;Solteiro;Advogado;V;3
2966;Médio;Sim;3436.14;30.0;MG;Casado;Outros;TVFO;3
2967;Fundamental;Sim;9454.87;26.76;TO;Viúvo;Engenheiro;QHM;3
2968;Fundamental;Não;4655.96;59.51;GO;Casado;Médico;JA;0
2969;Médio;Não;9967.43;37.7;RO;Casado;Médico;Z;0
2970;Pós-Graduação;Não;1828.32;72.93;PI;Solteiro;Médico;X;2
2971;Superior;Sim;7832.55;65.05;SC;Viúvo;Médico;T;3
2972;Médio;Não;6155.53;59.16;PR;Solteiro;Professor;OIUUS;0
2973;Médio;Não;3255.5;26.67;MT;Casado;Engenheiro;NCLK;0
2974;Superior;Sim;7270.92;50.04;ES;Divorciado;Médico;WY;1
2975;Fundamental;Não;4121.76;46.84;SP;Casado;Artista;V;2
2976;Médio;Sim;2527.1;32.2;GO;Viúvo;Estudante;VB;0
2977;Médio;Não;1886.34;37.89;SP;Viúvo;Empresário;L;0
2978;Fundamental;Sim;7003.08;70.14;AC;Solteiro;Advogado;OJG;2
2979;Médio;Não;5260.55;76.11;BA;Divorciado;Engenheiro;KF;3
2980;Superior;Sim;3876.95;25.0;PB;Solteiro;Empresário;D;0
2981;Fundamental;Não;6609.19;41.32;SP;Casado;Engenheiro;GR;0
2982;Fundamental;Sim;3949.07;57.34;CE;Viúvo;Outros;KGJD;2
2983;Fundamental;Não;5886.39;62.69;AM;Solteiro;Artista;J;0
2984;Médio;Não;6903.53;32.54;AL;Solteiro;Artista;F;2
2985;Superior;Sim;9819.79;71.4;TO;Divorciado;Estudante;U;0
2986;Médio;Não;8337.93;48.35;CE;Divorciado;Advogado;IKOTW;0
2987;Médio;Não;2231.13;46.38;MS;Solteiro;Médico;MX;0
2988;Superior;Não;5576.78;63.2;AM;Viúvo;Artista;CIEV;3
2989;Fundamental;Sim;7519.13;37.78;AP;Divorciado;Médico;VP;0
2990;Pós-Graduação;Não;4382.23;69.15;RR;Divorciado;Médico;NDZC;3
2991;Superior;Não;1109.81;61.75;RR;Casado;Médico;SGKO;3
2992;Pós-Graduação;Sim;6774.23;42.26;AL;Solteiro;Advogado;VRZ;1
2993;Médio;Sim;8958.85;60.06;AC;Divorciado;Outros;MWGBS;2
2994;Médio;Sim;8216.16;35.27;BA;Divorciado;Médico;LTLJS;3
2995;Fundamental;Não;3646.79;29.72;DF;Solteiro;Engenheiro;ETOJ;3
2996;Médio;Não;4258.6;40.58;SP;Solteiro;Estudante;ORY;2
2997;Pós-Graduação;Não;5792.7;24.31;PR;Casado;Advogado;SIWL;1
2998;Médio;Não;6928.73;59.85;AP;Casado;Médico;ZAY;2
2999;Pós-Graduação;Sim;2209.99;61.98;AC;Solteiro;Engenheiro;V;2
3000;Superior;Não;4969.37;48.32;AL;Casado;Engenheiro;CARAE;0
3001;Fundamental;Sim;2515.48;56.98;PI;Solteiro;Outros;DO;2
3002;Pós-Graduação;Sim;5770.01;52.44;AM;Divorciado;Outros;UTBUB;3
3003;Pós-Graduação;Não;3782.27;65.1;PB;Viúvo;Estudante;YCZWB;0
3004;Fundamental;Não;6479.24;78.1;CE;Solteiro;Engenheiro;SIQ;1
3005;Médio;Não;2758.68;55.68;PB;Viúvo;Médico;E;0
3006;Médio;Não;7827.17;72.44;MA;Casado;Estudante;VJN;1
3007;Médio;Sim;9358.08;74.01;AL;Casado;Engenheiro;X;3
3008;Fundamental;Sim;9256.01;47.41;ES;Viúvo;Artista;TOL;0
3009;Pós-Graduação;Sim;8307.66;65.55;GO;Divorciado;Empresário;UZYSL;2
3010;Pós-Graduação;Não;7802.93;51.22;PB;Viúvo;Médico;PXDR;1
3011;Médio;Não;7381.98;42.45;PR;Divorciado;Professor;YH;1
3012;Pós-Graduação;Sim;8977.25;75.8;PA;Solteiro;Estudante;E;3
3013;Pós-Graduação;Não;5450.9;47.78;RN;Solteiro;Professor;LRW;2
3014;Médio;Sim;1540.42;19.87;RN;Casado;Artista;YREOL;1
3015;Pós-Graduação;Não;4093.98;43.51;SP;Divorciado;Outros;NRXT;3
3016;Pós-Graduação;Sim;5602.24;71.08;MS;Divorciado;Estudante;LD;1
3017;Pós-Graduação;Não;6337.51;79.43;TO;Divorciado;Estudante;KTE;3
3018;Pós-Graduação;Não;8707.08;38.42;CE;Viúvo;Advogado;DTGCS;0
3019;Médio;Sim;6182.46;69.54;RO;Casado;Estudante;NRP;1
3020;Médio;Não;7253.47;67.53;BA;Divorciado;Artista;QZF;1
3021;Médio;Sim;6272.98;52.16;DF;Solteiro;Estudante;JI;2
3022;Médio;Sim;8399.99;52.67;PR;Divorciado;Advogado;JJDK;1
3023;Superior;Sim;4202.11;66.89;GO;Viúvo;Artista;HMA;0
3024;Fundamental;Sim;3547.78;51.14;RO;Divorciado;Empresário;J;0
3025;Fundamental;Sim;6771.65;41.69;MA;Viúvo;Empresário;Z;2
3026;Superior;Não;5242.44;67.69;SE;Solteiro;Estudante;SN;1
3027;Fundamental;Não;9785.7;24.09;DF;Viúvo;Outros;TBZ;2
3028;Fundamental;Não;7427.49;34.3;RR;Solteiro;Empresário;BS;3
3029;Pós-Graduação;Não;2796.71;42.24;PA;Divorciado;Artista;Z;1
3030;Superior;Não;9085.87;62.44;MS;Solteiro;Médico;CMDA;1
3031;Médio;Não;9009.55;26.46;PA;Solteiro;Artista;U;2
3032;Médio;Não;3964.62;32.87;PI;Solteiro;Médico;UKYZG;3
3033;Pós-Graduação;Não;3774.74;38.25;RN;Solteiro;Outros;TW;0
3034;Pós-Graduação;Não;8280.23;51.48;RS;Divorciado;Outros;S;2
3035;Médio;Sim;9612.48;24.83;BA;Divorciado;Engenheiro;H;0
3036;Fundamental;Sim;2630.95;51.4;AL;Viúvo;Artista;JT;1
3037;Pós-Graduação;Não;2562.4;31.29;PR;Viúvo;Professor;LVBVB;0
3038;Pós-Graduação;Sim;4072.13;64.8;GO;Casado;Advogado;ALYGK;1
3039;Superior;Não;7305.97;46.66;MG;Divorciado;Médico;HXUBJ;2
3040;Fundamental;Sim;1495.02;36.2;AC;Viúvo;Estudante;VZ;1
3041;Fundamental;Não;1843.22;64.9;RR;Solteiro;Artista;DANAF;3
3042;Superior;Não;5121.08;42.72;AP;Viúvo;Estudante;ZQH;0
3043;Superior;Não;3487.0;22.48;MS;Divorciado;Estudante;UHRKV;3
3044;Superior;Sim;5967.55;40.61;SP;Divorciado;Outros;GO;1
3045;Médio;Não;2743.79;49.16;RJ;Solteiro;Médico;TK;3
3046;Médio;Não;8166.9;74.73;MS;Divorciado;Outros;DZPY;1
3047;Fundamental;Não;3450.63;40.69;PR;Casado;Artista;KYR;2
3048;Superior;Não;2763.03;68.77;BA;Solteiro;Professor;ZMARB;1
3049;Superior;Sim;8078.27;28.69;SC;Divorciado;Empresário;QDPX;2
3050;Superior;Não;4181.39;68.94;PB;Divorciado;Engenheiro;WBB;1
3051;Fundamental;Sim;7109.6;38.74;MG;Viúvo;Engenheiro;RE;1
3052;Fundamental;Não;8757.89;48.98;MA;Solteiro;Outros;IH;0
3053;Médio;Sim;7672.19;47.51;PA;Divorciado;Artista;E;1
3054;Superior;Não;5811.89;53.04;DF;Divorciado;Empresário;DFKQD;2
3055;Pós-Graduação;Sim;3916.4;40.3;AL;Divorciado;Artista;WTJRO;3
3056;Superior;Sim;8262.58;33.81;SP;Divorciado;Engenheiro;LJMC;2
3057;Superior;Não;4294.14;51.59;AP;Viúvo;Estudante;LP;3
3058;Fundamental;Sim;9643.59;39.29;AC;Divorciado;Advogado;BNYBW;3
3059;Pós-Graduação;Sim;4525.3;32.61;BA;Casado;Outros;W;3
3060;Pós-Graduação;Não;1774.71;34.11;BA;Casado;Engenheiro;XW;2
3061;Superior;Não;4358.05;32.82;MG;Viúvo;Artista;SNCLC;1
3062;Fundamental;Sim;5618.04;46.74;AM;Viúvo;Professor;M;0
3063;Médio;Sim;7367.45;71.95;RN;Solteiro;Empresário;VY;1
3064;Fundamental;Não;8360.43;48.15;SP;Divorciado;Empresário;ZEX;3
3065;Médio;Não;6174.2;20.9;ES;Casado;Professor;QZ;1
3066;Médio;Não;1589.83;49.03;TO;Casado;Artista;R;3
3067;Fundamental;Não;6974.33;66.26;GO;Solteiro;Artista;PX;0
3068;Fundamental;Sim;6832.52;67.09;RO;Solteiro;Outros;D;2
3069;Fundamental;Sim;2207.53;75.12;MT;Solteiro;Estudante;TXBNO;0
3070;Superior;Não;6937.93;25.97;BA;Solteiro;Engenheiro;DAM;2
3071;Pós-Graduação;Não;5461.48;40.28;AP;Solteiro;Advogado;YXH;0
3072;Pós-Graduação;Sim;9446.55;24.21;MG;Solteiro;Estudante;G;0
3073;Fundamental;Sim;1222.65;50.16;RN;Divorciado;Artista;LZX;1
3074;Superior;Sim;6028.07;37.61;RJ;Divorciado;Engenheiro;AOJM;3
3075;Superior;Não;7159.62;33.82;MA;Divorciado;Advogado;KZRX;1
3076;Superior;Sim;8568.1;27.15;PB;Solteiro;Advogado;ECO;3
3077;Fundamental;Não;7421.54;32.95;AC;Divorciado;Engenheiro;BII;0
3078;Médio;Não;7985.63;31.1;RR;Solteiro;Estudante;W;2
3079;Pós-Graduação;Sim;9203.63;48.21;GO;Viúvo;Outros;GZ;1
3080;Médio;Não;3094.6;66.99;DF;Solteiro;Engenheiro;H;1
3081;Médio;Não;7385.95;43.73;SC;Casado;Empresário;CJ;3
3082;Superior;Sim;7000.27;74.51;SC;Viúvo;Médico;ZJ;0
3083;Pós-Graduação;Sim;3765.08;35.5;RS;Divorciado;Empresário;M;1
3084;Pós-Graduação;Sim;7643.33;54.0;BA;Solteiro;Professor;JEYZ;2
3085;Pós-Graduação;Sim;4673.79;73.88;PB;Divorciado;Empresário;HWC;0
3086;Superior;Não;4383.98;30.24;BA;Solteiro;Artista;HJERS;3
3087;Pós-Graduação;Sim;5719.05;57.01;RS;Solteiro;Engenheiro;WE;2
3088;Pós-Graduação;Sim;1421.0;59.44;RS;Solteiro;Médico;EWVS;2
3089;Pós-Graduação;Não;6223.0;29.45;CE;Viúvo;Empresário;HRGA;1
3090;Superior;Sim;4753.28;31.73;MA;Solteiro;Outros;ELGUG;2
3091;Pós-Graduação;Sim;4452.08;30.83;PR;Solteiro;Advogado;JYYY;1
3092;Pós-Graduação;Não;8136.95;19.84;AL;Solteiro;Advogado;FYSU;1
3093;Superior;Não;3771.43;73.23;PB;Viúvo;Professor;AHBGO;2
3094;Superior;Não;3535.89;19.18;AM;Casado;Médico;GVV;0
3095;Superior;Não;1269.06;72.2;RS;Casado;Empresário;BH;1
