ID Cliente,Cor do Cabelo,Cor dos Olhos,Cor da Pele,Altura (cm),Peso (kg),Tatuagens,Piercings,Tipo Sanguíneo,Tipo de Pele
2663,Loiro,Azul,Parda,177.52,66.39,5,3,O+,Mista
2664,Preto,Castanho,Indígena,156.91,83.73,4,0,A-,Seca
2665,Loiro,Azul,Parda,165.74,107.83,2,0,AB-,Normal
2666,Preto,Azul,Branca,170.43,45.39,3,3,O-,Oleosa
2667,Castanho,Castanho,Negra,199.12,81.77,5,2,A+,Oleosa
2668,Castanho,Preto,Parda,165.82,70.75,4,3,A+,Oleosa
2669,Preto,Preto,Negra,183.81,46.16,2,1,A+,Normal
2670,Ruivo,Verde,Indígena,154.88,98.5,3,3,A-,Seca
2671,Preto,Castanho,Indígena,150.18,95.83,2,3,A+,Mista
2672,Castanho,Verde,Negra,186.67,60.43,4,2,A+,Oleosa
2673,Preto,Azul,Branca,199.73,91.39,0,0,O-,Normal
2674,Castanho,Preto,Indígena,172.85,72.07,5,1,B-,Seca
2675,Ruivo,Azul,Amarela,187.58,77.4,3,0,AB-,Mista
2676,Ruivo,Azul,Indígena,195.8,118.36,3,2,AB+,Normal
2677,Preto,Preto,Parda,150.18,87.96,0,3,O+,Mista
2678,Castanho,Preto,Branca,190.87,117.8,1,1,O-,Normal
2679,Ruivo,Castanho,Indígena,163.95,117.48,4,1,B-,Mista
2680,Loiro,Preto,Negra,166.47,71.31,2,0,AB+,Seca
2681,Preto,Verde,Parda,187.11,100.24,5,1,O-,Oleosa
2682,Loiro,Preto,Indígena,168.96,65.97,5,2,AB+,Mista
2683,Preto,Azul,Negra,191.7,74.27,0,1,B-,Oleosa
2684,Castanho,Azul,Amarela,166.57,75.51,1,2,O+,Normal
2685,Castanho,Castanho,Parda,195.15,61.55,3,1,B-,Seca
2686,Loiro,Azul,Indígena,152.3,102.0,1,1,A+,Oleosa
2687,Castanho,Verde,Branca,171.64,70.95,1,2,AB+,Seca
2688,Castanho,Castanho,Amarela,194.84,110.69,1,1,A-,Oleosa
2689,Castanho,Preto,Indígena,169.5,83.33,5,2,B-,Normal
2690,Loiro,Preto,Amarela,163.43,117.69,5,3,A-,Mista
2691,Castanho,Preto,Amarela,153.69,108.51,5,0,AB-,Normal
2692,Ruivo,Azul,Indígena,195.25,108.65,5,0,O+,Mista
2693,Preto,Azul,Amarela,169.65,75.58,2,2,O-,Oleosa
2694,Ruivo,Verde,Branca,168.55,56.11,3,2,A-,Oleosa
2695,Loiro,Preto,Negra,193.38,104.32,0,3,B-,Normal
2696,Loiro,Verde,Branca,185.45,44.06,2,0,B+,Mista
2697,Castanho,Preto,Indígena,185.2,83.44,0,3,A-,Normal
2698,Ruivo,Castanho,Amarela,194.59,85.91,3,1,B-,Seca
2699,Loiro,Verde,Indígena,197.13,51.26,0,0,A+,Normal
2700,Preto,Verde,Branca,199.34,46.69,2,2,AB-,Mista
2701,Loiro,Azul,Parda,150.08,72.06,3,0,AB+,Normal
2702,Ruivo,Azul,Amarela,172.35,40.59,4,2,B+,Normal
2703,Preto,Verde,Negra,166.2,73.5,3,1,AB+,Mista
2704,Preto,Castanho,Branca,169.94,68.51,5,0,B+,Mista
2705,Castanho,Azul,Parda,190.9,65.49,5,2,AB-,Normal
2706,Preto,Preto,Branca,195.82,75.97,0,1,A-,Mista
2707,Castanho,Verde,Parda,163.44,80.53,2,2,A-,Normal
2708,Castanho,Azul,Indígena,180.93,116.09,5,1,A-,Oleosa
2709,Loiro,Azul,Parda,152.1,66.44,3,0,A+,Mista
2710,Loiro,Castanho,Branca,180.76,93.24,5,1,B-,Mista
2711,Castanho,Verde,Indígena,168.36,81.82,4,0,AB-,Normal
2712,Ruivo,Preto,Amarela,178.08,71.89,3,2,AB+,Seca
2713,Castanho,Castanho,Amarela,159.73,66.22,5,2,A+,Normal
2714,Ruivo,Verde,Negra,170.98,100.69,5,3,AB+,Seca
2715,Preto,Verde,Amarela,160.12,111.08,1,0,B+,Normal
2716,Preto,Azul,Negra,177.7,68.17,2,2,AB+,Normal
2717,Preto,Verde,Amarela,168.9,119.3,0,1,A-,Mista
2718,Castanho,Preto,Parda,186.28,53.77,4,2,B+,Mista
2719,Ruivo,Azul,Indígena,178.23,77.62,2,1,AB-,Mista
2720,Castanho,Azul,Parda,170.26,61.97,5,1,O-,Mista
2721,Preto,Preto,Parda,169.42,40.55,2,1,A+,Oleosa
2722,Loiro,Castanho,Negra,172.96,70.91,4,1,B-,Normal
2723,Preto,Preto,Indígena,150.77,75.71,2,0,B+,Seca
2724,Preto,Azul,Indígena,161.7,81.68,0,0,B-,Mista
2725,Loiro,Azul,Amarela,171.67,104.74,4,0,O-,Mista
2726,Ruivo,Azul,Negra,177.77,104.67,5,1,O+,Normal
2727,Preto,Preto,Indígena,194.89,108.47,1,2,O-,Mista
2728,Ruivo,Verde,Indígena,178.29,63.29,3,2,O+,Normal
2729,Loiro,Verde,Parda,173.62,44.6,2,1,O+,Mista
2730,Loiro,Castanho,Branca,199.75,45.7,2,0,A+,Seca
2731,Loiro,Verde,Indígena,183.02,70.61,5,2,O+,Mista
2732,Castanho,Verde,Branca,174.26,60.43,3,0,B+,Normal
2733,Ruivo,Azul,Parda,180.72,48.52,0,2,AB-,Oleosa
2734,Castanho,Azul,Indígena,168.2,54.01,0,0,A-,Oleosa
2735,Loiro,Preto,Branca,168.55,60.54,3,3,B-,Oleosa
2736,Preto,Azul,Branca,179.57,64.2,0,1,AB+,Normal
2737,Castanho,Azul,Indígena,159.03,45.5,1,2,A+,Mista
2738,Preto,Castanho,Branca,172.68,80.98,4,1,B-,Seca
2739,Castanho,Verde,Indígena,153.88,88.93,3,3,O-,Mista
2740,Ruivo,Azul,Amarela,172.72,114.64,0,3,B-,Mista
2741,Preto,Verde,Negra,168.85,40.4,0,1,O-,Oleosa
2742,Castanho,Azul,Negra,184.66,104.13,0,2,AB+,Seca
2743,Loiro,Verde,Negra,161.84,106.66,3,0,AB+,Oleosa
2744,Loiro,Verde,Indígena,151.11,56.13,2,1,B-,Mista
2745,Ruivo,Azul,Negra,154.35,72.52,4,0,A+,Seca
2746,Ruivo,Preto,Negra,171.58,82.75,5,0,A-,Mista
2747,Castanho,Azul,Branca,185.08,74.06,0,3,B-,Mista
2748,Loiro,Castanho,Amarela,199.41,81.0,5,1,O+,Mista
2749,Preto,Castanho,Branca,172.73,58.67,0,1,B-,Oleosa
2750,Castanho,Verde,Parda,198.17,65.46,0,0,B+,Mista
2751,Castanho,Verde,Branca,176.1,77.6,3,1,B-,Seca
2752,Loiro,Preto,Branca,177.95,43.35,5,3,O-,Oleosa
2753,Ruivo,Preto,Amarela,193.63,45.08,0,0,A+,Oleosa
2754,Preto,Azul,Indígena,169.01,41.59,3,0,B+,Normal
2755,Ruivo,Verde,Amarela,165.14,59.61,3,0,O+,Normal
2756,Castanho,Verde,Amarela,153.93,55.52,4,0,O+,Mista
2757,Castanho,Azul,Amarela,192.74,110.55,5,3,B-,Normal
2758,Loiro,Castanho,Amarela,188.05,63.86,2,1,B+,Seca
2759,Ruivo,Castanho,Negra,199.02,114.93,4,2,A+,Seca
2760,Castanho,Verde,Parda,178.58,52.31,0,1,O-,Mista
2761,Castanho,Azul,Negra,196.73,56.97,3,3,A-,Seca
2762,Ruivo,Preto,Branca,197.04,91.44,4,2,AB-,Seca
2763,Loiro,Castanho,Parda,189.2,44.86,3,3,AB+,Normal
2764,Loiro,Azul,Parda,168.06,43.62,5,3,A-,Normal
2765,Preto,Preto,Negra,175.52,95.49,4,1,AB-,Oleosa
2766,Preto,Verde,Amarela,198.58,98.51,1,2,A-,Oleosa
2767,Preto,Preto,Parda,155.89,83.24,4,2,B-,Mista
2768,Ruivo,Verde,Amarela,174.33,98.87,2,3,B-,Mista
2769,Preto,Azul,Branca,164.54,57.87,2,3,A-,Oleosa
2770,Preto,Castanho,Negra,154.51,118.65,5,2,A-,Normal
2771,Ruivo,Castanho,Parda,187.4,102.15,0,2,O-,Normal
2772,Preto,Azul,Amarela,174.41,62.24,3,1,O+,Seca
2773,Loiro,Azul,Negra,169.25,45.53,5,3,A+,Mista
2774,Castanho,Verde,Negra,159.24,61.53,1,1,AB-,Mista
2775,Loiro,Preto,Parda,153.73,86.27,0,2,O-,Normal
2776,Loiro,Castanho,Branca,177.09,86.71,5,1,O-,Seca
2777,Castanho,Preto,Parda,189.86,74.66,2,1,O+,Normal
2778,Loiro,Azul,Amarela,182.25,45.3,4,3,O-,Oleosa
2779,Castanho,Verde,Branca,157.23,88.59,1,1,O-,Oleosa
2780,Loiro,Castanho,Indígena,154.6,87.71,5,2,A-,Seca
2781,Ruivo,Azul,Parda,185.64,109.44,4,2,B+,Mista
2782,Ruivo,Castanho,Branca,170.14,113.54,4,2,B+,Seca
2783,Preto,Preto,Indígena,156.89,111.63,3,1,A+,Normal
2784,Ruivo,Verde,Branca,163.31,110.21,3,1,B-,Oleosa
2785,Castanho,Castanho,Indígena,158.14,50.79,3,2,A+,Mista
2786,Preto,Verde,Branca,180.16,61.82,5,1,B+,Normal
2787,Loiro,Castanho,Parda,173.88,119.2,1,2,O-,Mista
2788,Ruivo,Preto,Branca,175.61,84.42,2,0,AB-,Seca
2789,Preto,Azul,Negra,153.72,48.76,1,0,O-,Normal
2790,Ruivo,Castanho,Branca,152.67,69.01,3,3,AB+,Seca
2791,Preto,Azul,Indígena,185.36,88.75,3,1,A+,Oleosa
2792,Castanho,Preto,Branca,199.79,82.13,1,0,AB-,Oleosa
2793,Castanho,Preto,Branca,194.19,63.91,2,2,B+,Normal
2794,Loiro,Verde,Parda,186.05,113.15,5,0,B-,Seca
2795,Preto,Azul,Amarela,168.32,77.12,2,1,A+,Mista
2796,Castanho,Verde,Parda,195.81,68.31,5,2,B-,Oleosa
2797,Loiro,Azul,Branca,155.26,101.61,4,2,O+,Mista
2798,Preto,Azul,Indígena,177.68,100.14,4,2,A+,Normal
2799,Loiro,Castanho,Indígena,184.05,79.37,3,1,O+,Oleosa
2800,Castanho,Verde,Parda,168.64,119.03,0,1,O-,Normal
2801,Loiro,Preto,Branca,191.67,117.89,3,3,O-,Normal
2802,Preto,Verde,Negra,152.27,41.13,0,1,O-,Seca
2803,Ruivo,Azul,Negra,171.76,65.75,3,0,A-,Normal
2804,Castanho,Azul,Indígena,175.29,91.22,1,2,B+,Normal
2805,Preto,Verde,Amarela,150.14,116.27,1,3,AB+,Oleosa
2806,Preto,Castanho,Negra,178.9,85.84,4,3,O-,Mista
2807,Loiro,Preto,Indígena,156.32,94.15,4,3,B+,Normal
2808,Castanho,Castanho,Negra,193.48,111.06,1,3,O+,Normal
2809,Ruivo,Verde,Parda,174.85,86.76,2,3,AB-,Seca
2810,Ruivo,Verde,Branca,150.0,90.23,0,3,AB-,Mista
2811,Loiro,Preto,Negra,178.73,83.88,1,0,O-,Normal
2812,Castanho,Verde,Indígena,196.9,51.23,1,1,A-,Seca
2813,Ruivo,Azul,Parda,152.49,118.61,2,3,B-,Mista
2814,Castanho,Verde,Indígena,181.61,40.09,0,2,O+,Seca
2815,Loiro,Preto,Negra,160.98,97.38,1,2,AB+,Seca
2816,Castanho,Castanho,Amarela,185.21,60.08,4,3,O+,Seca
2817,Castanho,Verde,Negra,167.11,51.77,0,0,O-,Normal
2818,Castanho,Castanho,Indígena,163.76,109.75,0,1,AB+,Seca
2819,Loiro,Castanho,Negra,152.64,108.53,2,0,AB-,Normal
2820,Loiro,Azul,Amarela,158.58,104.11,1,3,A-,Seca
2821,Loiro,Preto,Branca,191.36,117.56,0,2,AB+,Normal
2822,Ruivo,Castanho,Indígena,163.92,68.3,4,1,AB-,Oleosa
2823,Preto,Azul,Branca,193.23,82.44,3,0,B-,Seca
2824,Castanho,Verde,Indígena,199.59,118.0,2,1,O-,Oleosa
2825,Preto,Castanho,Branca,175.15,51.19,1,3,AB-,Mista
2826,Castanho,Castanho,Parda,195.98,81.65,3,2,B+,Normal
2827,Castanho,Verde,Parda,180.55,88.84,5,1,AB-,Normal
2828,Castanho,Verde,Branca,194.37,109.68,2,0,O-,Oleosa
2829,Loiro,Azul,Parda,194.27,77.49,4,2,AB+,Mista
2830,Ruivo,Verde,Negra,164.0,107.55,1,1,AB+,Normal
2831,Loiro,Verde,Indígena,152.92,52.29,3,3,B+,Normal
2832,Castanho,Preto,Indígena,174.27,58.19,3,1,AB-,Mista
2833,Preto,Castanho,Negra,182.6,85.08,5,0,B+,Normal
2834,Castanho,Verde,Branca,195.62,75.2,1,0,O+,Mista
2835,Castanho,Preto,Amarela,175.84,76.79,2,3,A+,Normal
2836,Ruivo,Azul,Negra,158.05,62.86,3,2,A-,Seca
2837,Castanho,Azul,Indígena,163.09,74.94,5,0,AB-,Seca
2838,Loiro,Preto,Negra,172.63,69.01,5,2,A-,Normal
2839,Ruivo,Azul,Indígena,154.5,69.22,4,2,A-,Mista
2840,Ruivo,Verde,Parda,199.68,115.89,3,1,A-,Mista
2841,Ruivo,Azul,Amarela,153.62,92.5,3,0,AB-,Mista
2842,Castanho,Verde,Indígena,197.08,45.34,0,0,O+,Normal
2843,Ruivo,Verde,Amarela,177.11,111.95,5,0,O-,Normal
2844,Ruivo,Verde,Amarela,196.56,99.03,2,3,B-,Mista
2845,Loiro,Azul,Branca,188.62,119.47,4,0,B-,Mista
2846,Preto,Verde,Indígena,150.31,94.94,0,2,AB-,Oleosa
2847,Loiro,Verde,Branca,153.3,97.73,1,2,A-,Seca
2848,Loiro,Verde,Parda,189.32,56.12,5,2,AB-,Oleosa
2849,Preto,Azul,Negra,197.15,80.07,5,1,O-,Normal
2850,Preto,Preto,Parda,182.07,100.37,0,3,O+,Mista
2851,Ruivo,Preto,Negra,187.65,50.33,5,2,AB+,Mista
2852,Loiro,Castanho,Negra,152.95,88.51,0,2,O+,Normal
2853,Castanho,Verde,Amarela,155.81,102.94,3,3,O-,Normal
2854,Loiro,Verde,Negra,168.59,81.6,5,2,A+,Seca
2855,Preto,Verde,Amarela,150.05,71.71,5,2,AB-,Seca
2856,Ruivo,Preto,Branca,158.9,81.14,1,1,A+,Oleosa
2857,Ruivo,Verde,Parda,173.19,115.0,2,1,O+,Seca
2858,Ruivo,Verde,Branca,190.36,48.48,5,0,A+,Normal
2859,Castanho,Castanho,Amarela,199.05,73.62,3,3,B-,Seca
2860,Castanho,Castanho,Indígena,182.85,59.58,2,0,B-,Mista
2861,Preto,Preto,Branca,165.75,101.32,4,0,A-,Mista
2862,Ruivo,Verde,Indígena,171.37,53.47,1,2,B-,Seca
2863,Loiro,Castanho,Branca,187.38,111.32,3,1,AB+,Mista
2864,Ruivo,Preto,Parda,152.18,42.49,0,1,O+,Oleosa
2865,Loiro,Azul,Indígena,168.14,91.43,4,1,AB-,Seca
2866,Loiro,Castanho,Indígena,197.35,97.81,1,2,A+,Normal
2867,Castanho,Preto,Indígena,193.11,70.14,2,3,B+,Normal
2868,Ruivo,Preto,Indígena,172.03,89.82,1,1,O-,Oleosa
2869,Preto,Verde,Indígena,191.04,62.4,5,3,AB-,Normal
2870,Ruivo,Preto,Amarela,156.81,76.74,3,3,O+,Oleosa
2871,Ruivo,Preto,Indígena,152.19,107.09,1,0,A+,Normal
2872,Preto,Preto,Negra,173.12,63.4,5,0,B-,Seca
2873,Preto,Preto,Parda,190.48,81.31,3,0,AB+,Normal
2874,Ruivo,Verde,Parda,179.68,47.89,4,0,AB-,Mista
2875,Preto,Preto,Negra,184.02,118.58,2,1,O+,Normal
2876,Loiro,Azul,Amarela,150.23,55.4,5,2,B-,Mista
2877,Castanho,Preto,Negra,174.19,40.2,0,1,B-,Seca
2878,Preto,Preto,Parda,195.3,72.23,1,2,B-,Mista
2879,Loiro,Azul,Amarela,191.5,107.47,4,2,B+,Oleosa
2880,Castanho,Castanho,Amarela,182.68,57.09,4,3,B-,Oleosa
2881,Preto,Verde,Amarela,193.86,117.33,3,2,AB+,Seca
2882,Castanho,Verde,Amarela,178.7,113.18,3,2,AB-,Seca
2883,Ruivo,Castanho,Branca,165.61,46.92,4,3,B+,Mista
2884,Preto,Preto,Amarela,185.57,47.38,0,0,AB+,Mista
2885,Loiro,Preto,Branca,184.96,104.96,0,0,AB-,Seca
2886,Loiro,Castanho,Amarela,161.35,113.87,1,3,O-,Normal
2887,Castanho,Preto,Branca,182.29,103.86,5,3,A+,Seca
2888,Loiro,Castanho,Parda,189.87,47.23,1,0,AB-,Seca
2889,Loiro,Preto,Indígena,176.1,83.27,1,1,A-,Oleosa
2890,Preto,Preto,Amarela,170.66,51.97,1,0,AB-,Oleosa
2891,Castanho,Azul,Indígena,177.77,102.32,0,2,AB-,Seca
2892,Loiro,Castanho,Amarela,160.67,110.91,2,1,O-,Normal
2893,Ruivo,Verde,Parda,192.87,105.87,5,3,B+,Normal
2894,Preto,Preto,Amarela,167.23,105.74,5,2,O+,Normal
2895,Loiro,Verde,Parda,179.76,85.05,1,1,B-,Normal
2896,Loiro,Verde,Branca,163.95,73.15,2,3,A+,Oleosa
2897,Loiro,Verde,Indígena,173.61,83.9,1,3,B-,Mista
2898,Preto,Azul,Branca,155.78,106.88,3,1,B+,Oleosa
2899,Preto,Azul,Negra,191.82,114.69,0,1,AB+,Oleosa
2900,Castanho,Castanho,Branca,154.4,114.23,0,3,B+,Seca
2901,Preto,Preto,Parda,181.22,58.85,4,2,O-,Oleosa
2902,Loiro,Preto,Indígena,186.05,76.81,3,0,A-,Oleosa
2903,Loiro,Preto,Indígena,196.28,51.55,5,1,O+,Mista
2904,Ruivo,Preto,Indígena,198.87,92.3,4,1,A-,Mista
2905,Preto,Castanho,Negra,160.11,49.52,4,0,O+,Mista
2906,Loiro,Preto,Parda,165.54,89.97,1,1,B+,Normal
2907,Ruivo,Preto,Branca,176.92,115.67,2,1,O+,Seca
2908,Castanho,Castanho,Indígena,160.66,42.16,4,1,O-,Seca
2909,Castanho,Azul,Branca,188.53,52.12,2,1,AB+,Oleosa
2910,Castanho,Preto,Branca,188.67,53.7,3,2,O-,Mista
2911,Loiro,Azul,Parda,151.78,77.72,2,2,O+,Oleosa
2912,Loiro,Azul,Amarela,166.61,106.2,3,0,B+,Oleosa
2913,Castanho,Preto,Negra,157.69,44.53,2,3,B-,Seca
2914,Ruivo,Verde,Parda,188.73,96.67,5,0,O-,Seca
2915,Castanho,Verde,Indígena,183.2,103.73,5,2,A+,Seca
2916,Preto,Preto,Branca,170.16,118.28,2,3,B-,Oleosa
2917,Loiro,Castanho,Amarela,184.23,65.31,3,1,AB-,Seca
2918,Loiro,Castanho,Indígena,153.44,61.82,2,0,AB+,Seca
2919,Preto,Preto,Indígena,194.62,103.96,5,2,O-,Oleosa
2920,Loiro,Castanho,Negra,160.67,83.37,1,1,O-,Normal
2921,Preto,Azul,Indígena,194.08,91.02,1,3,B+,Oleosa
2922,Castanho,Preto,Parda,189.53,44.45,2,3,O+,Normal
2923,Castanho,Preto,Branca,168.0,111.09,5,2,A-,Normal
2924,Loiro,Verde,Negra,162.8,62.45,2,3,B-,Normal
2925,Loiro,Verde,Branca,188.2,77.28,2,3,A-,Seca
2926,Castanho,Preto,Amarela,191.19,75.73,2,3,B+,Seca
2927,Preto,Azul,Negra,166.87,65.84,0,2,B+,Mista
2928,Castanho,Castanho,Negra,195.92,60.76,0,0,AB+,Mista
2929,Preto,Azul,Parda,171.03,90.17,4,3,A-,Seca
2930,Ruivo,Verde,Branca,153.02,75.61,0,0,B+,Normal
2931,Castanho,Castanho,Negra,193.1,79.71,5,1,B-,Seca
2932,Preto,Preto,Amarela,198.95,65.11,4,3,B+,Normal
2933,Preto,Verde,Negra,171.77,87.47,5,3,A+,Oleosa
2934,Preto,Castanho,Indígena,187.27,46.19,5,3,O+,Seca
2935,Loiro,Verde,Indígena,172.39,105.48,2,2,B+,Seca
2936,Loiro,Verde,Branca,179.41,109.19,0,3,AB-,Oleosa
2937,Ruivo,Azul,Branca,160.95,83.26,1,0,B-,Oleosa
2938,Ruivo,Azul,Amarela,185.89,94.84,3,0,AB+,Oleosa
2939,Preto,Azul,Negra,162.57,107.44,3,3,A-,Mista
2940,Loiro,Preto,Branca,164.98,99.92,1,3,AB-,Seca
2941,Preto,Preto,Parda,177.1,77.02,4,1,AB+,Normal
2942,Loiro,Azul,Branca,159.76,45.3,0,1,AB-,Oleosa
2943,Loiro,Verde,Negra,165.18,86.65,5,1,AB-,Mista
2944,Ruivo,Preto,Parda,158.84,65.63,2,0,AB+,Oleosa
2945,Preto,Verde,Negra,190.01,88.2,1,1,A-,Normal
2946,Preto,Preto,Amarela,169.13,84.63,0,1,B+,Mista
2947,Loiro,Castanho,Negra,199.07,64.2,1,0,AB-,Seca
2948,Loiro,Castanho,Parda,195.39,80.79,4,1,B-,Oleosa
2949,Castanho,Preto,Amarela,198.45,88.68,5,3,A-,Seca
2950,Ruivo,Castanho,Branca,164.9,96.98,5,1,AB+,Oleosa
2951,Castanho,Preto,Negra,195.75,71.25,4,3,A+,Oleosa
2952,Loiro,Azul,Negra,177.01,72.4,0,2,A+,Oleosa
2953,Preto,Azul,Indígena,166.54,83.99,5,3,B-,Seca
2954,Loiro,Castanho,Negra,152.65,80.44,4,1,AB-,Oleosa
2955,Castanho,Verde,Indígena,190.82,84.04,1,3,O+,Seca
2956,Ruivo,Castanho,Parda,196.35,75.46,3,2,B-,Oleosa
2957,Loiro,Verde,Amarela,185.23,56.43,5,1,A+,Normal
2958,Preto,Preto,Indígena,169.67,41.83,3,1,B-,Oleosa
2959,Castanho,Castanho,Parda,172.45,52.44,4,1,B+,Seca
2960,Loiro,Azul,Negra,166.78,41.35,2,0,B+,Mista
2961,Preto,Verde,Parda,154.0,78.32,0,2,O+,Mista
2962,Preto,Preto,Amarela,198.05,46.34,4,2,O-,Seca
2963,Loiro,Azul,Branca,157.97,59.02,2,3,B-,Mista
2964,Castanho,Azul,Amarela,178.23,71.93,3,1,AB-,Oleosa
2965,Preto,Azul,Amarela,186.46,48.7,0,0,AB+,Normal
2966,Ruivo,Preto,Amarela,150.49,49.16,2,3,A+,Mista
2967,Castanho,Preto,Parda,151.7,90.53,3,3,AB+,Oleosa
2968,Preto,Castanho,Negra,196.85,93.43,5,3,O-,Oleosa
2969,Loiro,Preto,Amarela,195.12,42.23,1,0,O+,Seca
2970,Loiro,Verde,Parda,166.23,107.98,1,2,AB-,Normal
2971,Castanho,Verde,Indígena,152.13,99.06,0,2,O-,Normal
2972,Preto,Castanho,Branca,181.45,83.77,0,1,A-,Mista
2973,Preto,Verde,Amarela,165.47,104.58,2,0,O+,Seca
2974,Castanho,Verde,Branca,151.38,47.98,5,1,O+,Seca
2975,Castanho,Verde,Amarela,199.51,114.27,4,1,B+,Seca
2976,Castanho,Preto,Negra,155.09,91.76,1,2,A-,Normal
2977,Ruivo,Verde,Negra,161.68,83.2,1,2,B-,Seca
2978,Ruivo,Azul,Branca,197.55,91.49,1,1,B+,Oleosa
2979,Ruivo,Preto,Branca,199.84,107.79,2,2,AB-,Seca
2980,Loiro,Verde,Branca,173.13,102.73,2,2,A+,Normal
2981,Ruivo,Verde,Negra,175.38,47.86,0,0,O+,Mista
2982,Ruivo,Verde,Amarela,169.4,101.36,0,0,B+,Oleosa
2983,Ruivo,Azul,Branca,180.05,105.24,0,2,O+,Mista
2984,Preto,Verde,Negra,184.33,42.12,1,3,AB-,Oleosa
2985,Ruivo,Verde,Indígena,157.12,106.2,3,2,O+,Seca
2986,Castanho,Castanho,Parda,190.27,40.56,1,0,AB+,Seca
2987,Ruivo,Preto,Negra,185.21,72.14,4,1,B-,Mista
2988,Loiro,Preto,Parda,172.26,97.22,1,2,AB+,Oleosa
2989,Loiro,Azul,Amarela,169.45,107.98,3,1,O-,Oleosa
2990,Ruivo,Verde,Parda,184.34,87.68,0,0,O+,Mista
2991,Castanho,Azul,Indígena,158.86,109.85,1,0,A+,Normal
2992,Castanho,Castanho,Parda,181.69,43.77,0,3,B+,Mista
2993,Preto,Azul,Parda,170.31,86.89,4,1,B-,Oleosa
2994,Castanho,Preto,Indígena,181.05,57.56,3,3,A+,Seca
2995,Preto,Azul,Parda,195.97,102.35,3,0,B+,Mista
2996,Preto,Castanho,Branca,165.76,87.16,2,3,AB-,Oleosa
2997,Castanho,Azul,Branca,196.0,51.52,3,0,O-,Mista
2998,Castanho,Castanho,Amarela,163.4,84.26,3,2,B+,Normal
2999,Preto,Azul,Negra,197.02,111.48,0,1,AB+,Normal
3000,Loiro,Verde,Branca,184.13,57.91,5,3,O+,Seca
3001,Ruivo,Preto,Indígena,199.91,112.42,4,2,O-,Seca
3002,Loiro,Preto,Amarela,194.65,80.91,0,0,B-,Oleosa
3003,Castanho,Azul,Negra,183.34,114.38,3,0,O+,Oleosa
3004,Castanho,Azul,Negra,159.11,74.93,5,3,B-,Mista
3005,Preto,Azul,Indígena,195.06,64.3,5,2,A-,Oleosa
3006,Ruivo,Castanho,Branca,189.25,112.17,3,2,O+,Oleosa
3007,Castanho,Azul,Amarela,195.0,113.71,3,2,B-,Normal
3008,Ruivo,Azul,Amarela,167.87,59.41,0,2,B-,Mista
3009,Loiro,Azul,Branca,198.1,65.29,4,2,A+,Mista
3010,Ruivo,Verde,Branca,150.53,73.66,1,1,AB+,Seca
3011,Loiro,Azul,Negra,193.0,66.23,3,0,O+,Normal
3012,Castanho,Preto,Branca,187.98,80.88,3,1,A+,Normal
3013,Castanho,Castanho,Amarela,184.98,73.1,1,3,A-,Normal
3014,Preto,Preto,Negra,152.54,81.49,5,1,O-,Seca
3015,Loiro,Preto,Branca,165.98,98.37,4,0,B+,Oleosa
3016,Loiro,Castanho,Branca,166.86,58.02,2,1,O+,Oleosa
3017,Ruivo,Preto,Negra,193.14,117.95,0,3,B+,Mista
3018,Preto,Castanho,Amarela,196.53,67.07,3,1,A+,Normal
3019,Preto,Castanho,Indígena,195.33,95.24,3,3,B-,Oleosa
3020,Preto,Castanho,Parda,167.35,41.06,5,2,B-,Seca
3021,Loiro,Castanho,Amarela,189.9,78.95,3,3,O+,Normal
3022,Castanho,Verde,Negra,184.32,58.89,5,1,AB+,Seca
3023,Castanho,Castanho,Amarela,179.41,48.12,0,3,A+,Mista
3024,Ruivo,Preto,Indígena,172.01,53.66,5,3,AB+,Mista
3025,Ruivo,Preto,Branca,194.53,104.43,3,3,O-,Seca
3026,Loiro,Azul,Indígena,166.99,111.9,1,3,AB+,Mista
3027,Castanho,Castanho,Negra,171.9,57.44,0,3,A-,Mista
3028,Preto,Castanho,Negra,152.19,65.83,3,3,A-,Oleosa
3029,Castanho,Azul,Parda,191.74,67.22,1,3,O+,Mista
3030,Ruivo,Azul,Branca,154.99,43.42,0,2,B-,Normal
3031,Castanho,Preto,Indígena,172.15,107.53,2,1,AB+,Oleosa
3032,Preto,Preto,Branca,159.56,65.46,4,2,B-,Mista
3033,Ruivo,Verde,Negra,156.46,94.09,4,3,A+,Mista
3034,Loiro,Azul,Parda,179.75,42.62,4,0,B-,Normal
3035,Castanho,Azul,Parda,152.48,50.16,3,1,A-,Normal
3036,Castanho,Castanho,Negra,167.69,47.49,4,2,A+,Seca
3037,Loiro,Verde,Parda,187.16,78.28,0,0,A-,Oleosa
3038,Loiro,Castanho,Amarela,183.7,88.28,5,3,O+,Oleosa
3039,Preto,Preto,Negra,182.2,110.17,2,2,O+,Normal
3040,Castanho,Preto,Branca,195.67,57.81,0,0,B-,Oleosa
3041,Ruivo,Preto,Amarela,183.32,61.91,4,2,O+,Oleosa
3042,Castanho,Verde,Amarela,191.46,105.77,3,1,O+,Oleosa
3043,Preto,Azul,Negra,152.41,61.07,4,0,B+,Mista
3044,Ruivo,Castanho,Parda,199.13,64.89,1,2,B+,Seca
3045,Ruivo,Azul,Indígena,164.39,118.55,0,1,AB+,Mista
